ID_MEDICO,ID_SERVICIO
877865,Hospitalización por infarto
877866,Cirugía de corazón
877867,Hospitalización por infarto
877868,Examen de sangre
877869,Examen de sangre
877870,Consulta progreso de diabetes
877871,Remisión cardiólogo
877872,Cirugía de corazón
877873,Hospitalización por infarto
877874,Consultas medicas con medico general
877875,Hospitalización por infarto
877876,Cirugía de corazón
877877,Consultas medicas con medico general
877878,Radiografias
877879,Consulta progreso de diabetes
877880,Terapia post traumática
877881,Cirugía de corazón
877882,Jornadas de vacunacion
877883,Consulta dolor cardiaco
877884,Examen de sangre
877885,Jornadas de vacunacion
877886,Consulta dolor cardiaco
877887,Cirugía de corazón
877888,Jornadas de vacunacion
877889,Hospitalización por infarto
877890,Consultas medicas con especialistas
877891,Consulta malestar general
877892,Radiografias
877893,Consulta malestar general
877894,Examenes de sangre
877895,Consultas odontologicas
877896,Consultas medicas con especialistas
877897,Consulta malestar general
877898,Consulta progreso de diabetes
877899,Terapia post traumática
877900,Remisión cardiólogo
877901,Terapia post traumática
877902,Examenes de sangre
877903,Radiografias
877904,Examenes de sangre
877905,Consultas medicas con especialistas
877906,Cirugía de corazón
877907,Radiografias
877908,Remisión cardiólogo
877909,Consulta malestar general
877910,Hospitalización por infarto
877911,Consultas medicas con especialistas
877912,Terapia post traumática
877913,Remisión cardiólogo
877914,Examen de sangre
877915,Consultas medicas con medico general
877916,Consulta progreso de diabetes
877917,Examen de sangre
877918,Cirugía de corazón
877919,Consulta malestar general
877920,Consultas medicas con especialistas
877921,Jornadas de vacunacion
877922,Jornadas de vacunacion
877923,Consultas odontologicas
877924,Consulta progreso de diabetes
877925,Consulta progreso de diabetes
877926,Examen de sangre
877927,Remisión cardiólogo
877928,Consulta malestar general
877929,Consulta malestar general
877930,Cirugía de corazón
877931,Examen de sangre
877932,Consulta progreso de diabetes
877933,Examen de sangre
877934,Consulta progreso de diabetes
877935,Radiografias
877936,Radiografias
877937,Hospitalización por infarto
877938,Consultas medicas con medico general
877939,Consulta dolor cardiaco
877940,Examen de sangre
877941,Radiografias
877942,Remisión cardiólogo
877943,Consultas odontologicas
877944,Consultas medicas con medico general
877945,Terapia post traumática
877946,Consultas medicas con especialistas
877947,Remisión cardiólogo
877948,Consultas medicas con medico general
877949,Consulta malestar general
877950,Examenes de sangre
877951,Cirugía de corazón
877952,Cirugía de corazón
877953,Remisión cardiólogo
877954,Consultas odontologicas
877955,Terapia post traumática
877956,Cirugía de corazón
877957,Consultas medicas con especialistas
877958,Cirugía de corazón
877959,Consulta malestar general
877960,Consultas odontologicas
877961,Consultas medicas con especialistas
877962,Terapia post traumática
877963,Jornadas de vacunacion
877964,Radiografias
877965,Consultas medicas con medico general
877966,Cirugía de corazón
877967,Cirugía de corazón
877968,Consultas medicas con medico general
877969,Consulta malestar general
877970,Consultas medicas con medico general
877971,Consultas medicas con especialistas
877972,Consultas odontologicas
877973,Remisión cardiólogo
877974,Examenes de sangre
877975,Hospitalización por infarto
877976,Radiografias
877977,Examenes de sangre
877978,Radiografias
877979,Terapia post traumática
877980,Consulta dolor cardiaco
877981,Consulta malestar general
877982,Examen de sangre
877983,Consulta progreso de diabetes
877984,Cirugía de corazón
877985,Examenes de sangre
877986,Consulta progreso de diabetes
877987,Cirugía de corazón
877988,Consulta dolor cardiaco
877989,Consulta progreso de diabetes
877990,Consultas medicas con medico general
877991,Consultas medicas con especialistas
877992,Hospitalización por infarto
877993,Consulta malestar general
877994,Hospitalización por infarto
877995,Consulta malestar general
877996,Consultas medicas con especialistas
877997,Consultas medicas con especialistas
877998,Consulta malestar general
877999,Consulta progreso de diabetes
878000,Consultas medicas con medico general
878001,Consulta malestar general
878002,Hospitalización por infarto
878003,Consultas odontologicas
878004,Jornadas de vacunacion
878005,Consultas medicas con medico general
878006,Consulta dolor cardiaco
878007,Jornadas de vacunacion
878008,Consulta malestar general
878009,Cirugía de corazón
878010,Consultas medicas con especialistas
878011,Consultas medicas con medico general
878012,Consulta progreso de diabetes
878013,Cirugía de corazón
878014,Consulta dolor cardiaco
878015,Examen de sangre
878016,Remisión cardiólogo
878017,Consulta progreso de diabetes
878018,Consultas medicas con especialistas
878019,Consulta dolor cardiaco
878020,Consulta progreso de diabetes
878021,Terapia post traumática
878022,Jornadas de vacunacion
878023,Examenes de sangre
878024,Consultas medicas con medico general
878025,Hospitalización por infarto
878026,Radiografias
878027,Consultas odontologicas
878028,Terapia post traumática
878029,Jornadas de vacunacion
878030,Hospitalización por infarto
878031,Examenes de sangre
878032,Terapia post traumática
878033,Consulta progreso de diabetes
878034,Examenes de sangre
878035,Hospitalización por infarto
878036,Consultas medicas con medico general
878037,Cirugía de corazón
878038,Radiografias
878039,Consultas medicas con especialistas
878040,Remisión cardiólogo
878041,Consulta malestar general
878042,Radiografias
878043,Examen de sangre
878044,Consultas medicas con medico general
878045,Remisión cardiólogo
878046,Hospitalización por infarto
878047,Consultas odontologicas
878048,Radiografias
878049,Examen de sangre
878050,Remisión cardiólogo
878051,Cirugía de corazón
878052,Consulta malestar general
878053,Radiografias
878054,Examenes de sangre
878055,Consulta malestar general
878056,Consulta progreso de diabetes
878057,Consultas medicas con medico general
878058,Examenes de sangre
878059,Consultas medicas con especialistas
878060,Consulta progreso de diabetes
878061,Cirugía de corazón
878062,Consultas medicas con especialistas
878063,Consulta dolor cardiaco
878064,Cirugía de corazón
878065,Examenes de sangre
878066,Consultas medicas con especialistas
878067,Remisión cardiólogo
878068,Hospitalización por infarto
878069,Examenes de sangre
878070,Consulta progreso de diabetes
878071,Consulta progreso de diabetes
878072,Consultas medicas con medico general
878073,Consultas medicas con especialistas
878074,Consulta dolor cardiaco
878075,Consultas medicas con medico general
878076,Consulta malestar general
878077,Consultas medicas con medico general
878078,Consulta progreso de diabetes
878079,Cirugía de corazón
878080,Consulta progreso de diabetes
878081,Jornadas de vacunacion
878082,Consultas odontologicas
878083,Consultas medicas con especialistas
878084,Consulta progreso de diabetes
878085,Examen de sangre
878086,Consultas medicas con especialistas
878087,Hospitalización por infarto
878088,Remisión cardiólogo
878089,Terapia post traumática
878090,Hospitalización por infarto
878091,Consultas odontologicas
878092,Consultas medicas con medico general
878093,Consulta progreso de diabetes
878094,Cirugía de corazón
878095,Consultas medicas con especialistas
878096,Remisión cardiólogo
878097,Examenes de sangre
878098,Terapia post traumática
878099,Radiografias
878100,Consulta dolor cardiaco
878101,Terapia post traumática
878102,Consulta dolor cardiaco
878103,Consulta malestar general
878104,Jornadas de vacunacion
878105,Hospitalización por infarto
878106,Terapia post traumática
878107,Terapia post traumática
878108,Examenes de sangre
878109,Examenes de sangre
878110,Consultas medicas con medico general
878111,Consulta progreso de diabetes
878112,Cirugía de corazón
878113,Radiografias
878114,Consultas odontologicas
878115,Consulta dolor cardiaco
878116,Examenes de sangre
878117,Consultas odontologicas
878118,Consulta progreso de diabetes
878119,Consultas medicas con medico general
878120,Consulta malestar general
878121,Terapia post traumática
878122,Examenes de sangre
878123,Consulta malestar general
878124,Cirugía de corazón
878125,Consultas medicas con medico general
878126,Examen de sangre
878127,Terapia post traumática
878128,Consulta dolor cardiaco
878129,Jornadas de vacunacion
878130,Remisión cardiólogo
878131,Consulta progreso de diabetes
878132,Consulta dolor cardiaco
878133,Examen de sangre
878134,Consulta dolor cardiaco
878135,Consultas medicas con medico general
878136,Jornadas de vacunacion
878137,Terapia post traumática
878138,Cirugía de corazón
878139,Examen de sangre
878140,Consulta progreso de diabetes
878141,Consulta malestar general
878142,Examenes de sangre
878143,Consulta progreso de diabetes
878144,Radiografias
878145,Radiografias
878146,Radiografias
878147,Radiografias
878148,Consultas odontologicas
878149,Terapia post traumática
878150,Terapia post traumática
878151,Consulta malestar general
878152,Consulta progreso de diabetes
878153,Cirugía de corazón
878154,Consultas medicas con medico general
878155,Cirugía de corazón
878156,Jornadas de vacunacion
878157,Examenes de sangre
878158,Radiografias
878159,Radiografias
878160,Examen de sangre
878161,Examen de sangre
878162,Consulta progreso de diabetes
878163,Terapia post traumática
878164,Consulta dolor cardiaco
878165,Radiografias
878166,Consulta malestar general
878167,Consulta malestar general
878168,Consulta progreso de diabetes
878169,Remisión cardiólogo
878170,Consulta dolor cardiaco
878171,Examenes de sangre
878172,Consultas medicas con especialistas
878173,Consultas odontologicas
878174,Examenes de sangre
878175,Examenes de sangre
878176,Consulta malestar general
878177,Consulta dolor cardiaco
878178,Examenes de sangre
878179,Radiografias
878180,Cirugía de corazón
878181,Terapia post traumática
878182,Radiografias
878183,Hospitalización por infarto
878184,Radiografias
878185,Terapia post traumática
878186,Consulta dolor cardiaco
878187,Jornadas de vacunacion
878188,Consulta malestar general
878189,Consulta progreso de diabetes
878190,Remisión cardiólogo
878191,Jornadas de vacunacion
878192,Consultas odontologicas
878193,Consultas odontologicas
878194,Consulta malestar general
878195,Terapia post traumática
878196,Cirugía de corazón
878197,Hospitalización por infarto
878198,Terapia post traumática
878199,Consultas odontologicas
878200,Consulta dolor cardiaco
878201,Consultas medicas con medico general
878202,Consultas medicas con especialistas
878203,Consulta malestar general
878204,Radiografias
878205,Examenes de sangre
878206,Consulta dolor cardiaco
878207,Consulta dolor cardiaco
878208,Consulta dolor cardiaco
878209,Radiografias
878210,Consulta progreso de diabetes
878211,Radiografias
878212,Examenes de sangre
878213,Examenes de sangre
878214,Consultas odontologicas
878215,Consulta malestar general
878216,Examenes de sangre
878217,Consultas medicas con medico general
878218,Consultas medicas con especialistas
878219,Remisión cardiólogo
878220,Consulta dolor cardiaco
878221,Examenes de sangre
878222,Examenes de sangre
878223,Cirugía de corazón
878224,Consulta dolor cardiaco
878225,Consulta malestar general
878226,Consultas odontologicas
878227,Consultas odontologicas
878228,Examenes de sangre
878229,Radiografias
878230,Consultas medicas con especialistas
878231,Consultas medicas con medico general
878232,Consulta malestar general
878233,Hospitalización por infarto
878234,Cirugía de corazón
878235,Consulta dolor cardiaco
878236,Consultas medicas con medico general
878237,Examen de sangre
878238,Consultas medicas con especialistas
878239,Examenes de sangre
878240,Examenes de sangre
878241,Consulta malestar general
878242,Remisión cardiólogo
878243,Consultas medicas con especialistas
878244,Terapia post traumática
