ID_SERVICIO;DURACION;HORAINICIO;DIA;ID_IPS;CAPACIDAD;CANCELADA;CAPACIDADMAX
Consulta dolor cardiaco;30;11:13:44;18/03/2011 07:13:38;IPS406;14;0;50
Terapia post traumática;21;12:17:05;16/04/2018 08:55:27;IPS481;14;0;50
Examenes de sangre;21;4:03:44;09/03/2014 02:44:31;IPS434;14;0;50
Cirugía de corazón;25;4:39:24;01/03/2012 07:05:47;IPS442;14;0;50
Radiografias;36;5:25:39;15/05/2017 10:08:35;IPS245;14;0;50
Consulta progreso de diabetes;23;2:12:13;02/03/2014 12:30:34;IPS451;14;0;50
Consulta malestar general;31;1:06:08;16/03/2013 09:15:56;IPS247;14;0;50
Examen de sangre;37;9:49:48;21/05/2010 12:56:27;IPS431;14;0;50
Remisión cardiólogo;21;9:20:19;07/03/2019 02:58:33;IPS36;14;0;50
Examenes de sangre;28;3:46:20;10/05/2015 05:10:51;IPS299;14;0;50
Consulta progreso de diabetes;37;11:54:17;14/05/2018 05:40:09;IPS491;14;0;50
Jornadas de vacunacion;16;4:00:09;10/02/2016 04:31:33;IPS113;14;0;50
Radiografias;19;2:44:41;15/12/2010 11:57:35;IPS246;14;0;50
Hospitalización por infarto;22;5:09:58;16/11/2012 02:06:59;IPS339;14;0;50
Consulta dolor cardiaco;32;3:29:57;13/04/2018 07:26:40;IPS355;14;0;50
Hospitalización por infarto;31;4:49:27;29/10/2019 08:04:26;IPS450;14;0;50
Consultas odontologicas;41;6:06:30;28/04/2012 01:11:44;IPS380;14;0;50
Examenes de sangre;44;8:33:51;02/02/2015 04:30:10;IPS277;14;0;50
Cirugía de corazón;15;11:54:56;13/06/2014 11:55:16;IPS26;14;0;50
Examenes de sangre;40;5:52:46;23/08/2011 09:01:17;IPS463;14;0;50
Consulta progreso de diabetes;21;6:21:13;23/07/2019 11:31:02;IPS212;14;0;50
Consulta malestar general;44;11:19:10;07/04/2017 06:18:07;IPS211;14;0;50
Consulta dolor cardiaco;43;12:45:41;09/02/2016 09:31:07;IPS54;14;0;50
Consulta malestar general;21;3:12:33;02/10/2019 03:50:47;IPS28;14;0;50
Consulta progreso de diabetes;19;12:15:32;19/07/2014 07:51:16;IPS226;14;0;50
Radiografias;33;9:56:27;21/05/2015 12:14:58;IPS141;14;0;50
Hospitalización por infarto;44;8:00:01;10/10/2019 08:40:04;IPS26;14;0;50
Examen de sangre;15;2:08:49;23/03/2018 01:29:28;IPS178;14;0;50
Consulta malestar general;30;2:25:03;11/03/2012 04:33:59;IPS374;14;0;50
Consulta malestar general;27;3:51:24;27/02/2018 02:17:04;IPS178;14;0;50
Consulta progreso de diabetes;28;8:21:13;10/09/2013 11:58:54;IPS284;14;0;50
Examen de sangre;24;7:31:39;18/05/2014 01:40:26;IPS5;14;0;50
Examenes de sangre;40;5:44:43;03/01/2019 06:04:59;IPS492;14;0;50
Radiografias;29;6:04:26;26/03/2010 01:13:41;IPS85;14;0;50
Examen de sangre;23;5:56:35;28/12/2016 05:21:22;IPS27;14;0;50
Consulta progreso de diabetes;23;4:03:09;03/01/2014 07:09:15;IPS222;14;0;50
Cirugía de corazón;38;8:35:13;02/03/2015 01:50:16;IPS441;14;0;50
Remisión cardiólogo;17;2:50:52;14/06/2019 11:48:31;IPS71;14;0;50
Examenes de sangre;32;5:49:39;08/12/2015 10:36:36;IPS341;14;0;50
Consulta malestar general;21;10:42:56;27/03/2016 09:29:45;IPS416;14;0;50
Terapia post traumática;29;7:02:56;13/05/2013 08:02:51;IPS312;14;0;50
Consultas odontologicas;42;9:08:52;16/11/2016 07:02:51;IPS184;14;0;50
Hospitalización por infarto;34;11:07:57;25/07/2015 05:29:40;IPS90;14;0;50
Consultas medicas con especialistas;24;7:53:48;26/08/2012 10:15:45;IPS240;14;0;50
Consulta dolor cardiaco;25;5:46:40;02/04/2010 03:04:58;IPS325;14;0;50
Consulta malestar general;40;12:35:04;01/09/2019 05:47:19;IPS164;14;0;50
Jornadas de vacunacion;25;3:07:56;09/11/2014 03:05:07;IPS1;14;0;50
Consultas odontologicas;15;12:42:57;25/10/2016 01:42:49;IPS259;14;0;50
Examenes de sangre;22;7:28:46;19/07/2019 04:45:31;IPS447;14;0;50
Examen de sangre;21;4:21:51;17/12/2012 06:34:43;IPS488;14;0;50
Cirugía de corazón;30;11:20:44;24/10/2014 11:11:13;IPS15;14;0;50
Examenes de sangre;38;2:46:22;02/08/2013 05:18:14;IPS300;14;0;50
Consulta malestar general;17;7:24:14;01/11/2018 07:34:08;IPS197;14;0;50
Consulta dolor cardiaco;34;8:30:14;29/05/2016 01:00:00;IPS44;14;0;50
Consulta dolor cardiaco;32;6:38:46;08/05/2015 07:09:15;IPS152;14;0;50
Cirugía de corazón;28;9:23:45;14/04/2013 05:18:43;IPS179;14;0;50
Jornadas de vacunacion;44;2:44:50;05/02/2014 08:14:34;IPS177;14;0;50
Cirugía de corazón;29;4:14:05;04/05/2012 02:51:47;IPS189;14;0;50
Consulta progreso de diabetes;17;11:52:16;03/05/2014 09:50:15;IPS148;14;0;50
Remisión cardiólogo;20;11:20:51;03/04/2017 08:48:30;IPS422;14;0;50
Jornadas de vacunacion;21;9:53:50;20/01/2014 07:52:13;IPS84;14;0;50
Hospitalización por infarto;28;8:35:44;18/07/2018 06:49:43;IPS427;14;0;50
Consultas medicas con especialistas;39;12:46:19;09/06/2018 05:15:16;IPS373;14;0;50
Remisión cardiólogo;35;10:10:35;10/07/2010 02:37:34;IPS47;14;0;50
Cirugía de corazón;37;11:51:52;31/01/2010 04:07:51;IPS325;14;0;50
Consultas medicas con medico general;16;7:33:16;14/03/2014 02:56:05;IPS407;14;0;50
Hospitalización por infarto;15;11:28:58;29/07/2019 11:23:11;IPS225;14;0;50
Consultas odontologicas;22;5:39:04;04/09/2019 11:11:56;IPS138;14;0;50
Cirugía de corazón;37;11:55:04;10/05/2016 04:34:36;IPS335;14;0;50
Examen de sangre;19;5:17:41;21/02/2014 08:21:37;IPS36;14;0;50
Consulta progreso de diabetes;28;7:41:24;16/06/2017 04:08:47;IPS234;14;0;50
Consultas medicas con medico general;22;11:45:34;06/02/2014 08:25:12;IPS313;14;0;50
Consulta progreso de diabetes;38;3:15:23;26/06/2017 06:07:04;IPS317;14;0;50
Remisión cardiólogo;19;9:43:25;27/06/2013 05:23:14;IPS478;14;0;50
Consultas medicas con especialistas;30;9:17:58;21/02/2017 04:15:26;IPS371;14;0;50
Consulta dolor cardiaco;43;1:36:09;13/12/2009 01:29:57;IPS290;14;0;50
Examenes de sangre;16;12:27:56;17/06/2019 11:48:32;IPS93;14;0;50
Examenes de sangre;23;1:38:12;23/02/2010 08:06:08;IPS204;14;0;50
Consultas medicas con medico general;35;11:19:30;23/04/2013 12:41:29;IPS248;14;0;50
Consultas odontologicas;35;6:59:45;23/06/2016 01:03:10;IPS215;14;0;50
Consultas medicas con especialistas;41;3:25:22;21/08/2011 06:28:07;IPS90;14;0;50
Jornadas de vacunacion;42;10:05:53;24/04/2013 09:07:42;IPS103;14;0;50
Consultas medicas con especialistas;38;9:01:45;05/07/2019 03:54:41;IPS64;14;0;50
Remisión cardiólogo;15;12:04:48;17/10/2010 01:55:37;IPS463;14;0;50
Examen de sangre;42;8:52:09;22/06/2017 10:56:54;IPS100;14;0;50
Consultas medicas con especialistas;39;1:19:02;22/06/2010 01:52:07;IPS407;14;0;50
Consulta dolor cardiaco;43;10:58:31;02/11/2012 05:18:33;IPS222;14;0;50
Consultas odontologicas;28;9:24:29;14/01/2012 07:15:05;IPS375;14;0;50
Cirugía de corazón;15;5:25:36;26/06/2015 10:53:11;IPS365;14;0;50
Consulta dolor cardiaco;15;4:01:23;07/09/2016 10:38:40;IPS400;14;0;50
Consultas medicas con especialistas;16;9:35:38;19/09/2016 09:08:27;IPS462;14;0;50
Examenes de sangre;16;6:35:14;22/01/2014 07:11:14;IPS34;14;0;50
Consulta malestar general;27;11:33:07;27/04/2018 04:16:08;IPS374;14;0;50
Consulta progreso de diabetes;38;9:17:10;10/10/2011 05:39:25;IPS110;14;0;50
Terapia post traumática;37;11:50:31;11/10/2011 11:28:50;IPS396;14;0;50
Consultas medicas con medico general;23;9:38:31;11/01/2013 07:40:06;IPS224;14;0;50
Examen de sangre;22;9:51:48;30/11/2009 12:07:08;IPS198;14;0;50
Radiografias;44;4:12:06;30/12/2018 04:49:13;IPS256;14;0;50
Examenes de sangre;29;6:33:58;15/07/2016 08:56:44;IPS141;14;0;50
Radiografias;18;1:03:17;08/08/2010 03:11:00;IPS289;14;0;50
Jornadas de vacunacion;38;1:07:59;16/08/2011 03:06:43;IPS216;14;0;50
Consulta progreso de diabetes;25;1:41:49;05/03/2012 01:17:58;IPS120;14;0;50
Jornadas de vacunacion;43;4:40:14;19/11/2014 12:15:11;IPS428;14;0;50
Remisión cardiólogo;32;3:19:23;31/07/2012 06:28:01;IPS86;14;0;50
Consulta dolor cardiaco;31;6:57:08;28/06/2013 06:36:28;IPS130;14;0;50
Remisión cardiólogo;18;9:57:46;07/07/2013 10:40:24;IPS394;14;0;50
Consulta malestar general;30;2:45:41;10/02/2017 12:45:21;IPS4;14;0;50
Terapia post traumática;42;6:19:35;14/09/2016 08:51:21;IPS353;14;0;50
Examen de sangre;34;12:32:00;02/05/2013 10:21:42;IPS24;14;0;50
Examen de sangre;45;1:18:09;05/09/2018 12:39:31;IPS385;14;0;50
Consultas odontologicas;30;10:29:08;30/11/2018 02:52:48;IPS119;14;0;50
Terapia post traumática;44;1:09:36;27/01/2013 12:09:08;IPS354;14;0;50
Consulta malestar general;36;5:12:40;08/10/2012 01:02:16;IPS322;14;0;50
Consultas medicas con especialistas;37;10:28:50;20/04/2015 10:46:52;IPS318;14;0;50
Cirugía de corazón;15;9:04:55;05/04/2018 03:05:27;IPS168;14;0;50
Radiografias;32;10:19:37;14/03/2014 11:00:21;IPS358;14;0;50
Examenes de sangre;25;6:35:29;28/10/2016 08:09:15;IPS205;14;0;50
Hospitalización por infarto;15;10:08:45;06/02/2010 11:25:14;IPS46;14;0;50
Consultas medicas con medico general;29;12:30:38;26/10/2014 10:42:15;IPS462;14;0;50
Consultas medicas con medico general;43;1:16:59;23/04/2013 06:16:25;IPS264;14;0;50
Terapia post traumática;37;6:44:42;09/05/2010 06:56:14;IPS264;14;0;50
Hospitalización por infarto;20;8:24:18;20/03/2011 05:39:44;IPS496;14;0;50
Remisión cardiólogo;44;11:24:48;02/01/2017 09:39:52;IPS262;14;0;50
Consultas odontologicas;19;12:49:28;13/02/2014 07:00:51;IPS394;14;0;50
Consulta malestar general;18;6:00:51;11/02/2013 03:35:05;IPS499;14;0;50
Consulta malestar general;19;3:48:12;14/11/2010 01:53:15;IPS118;14;0;50
Consulta progreso de diabetes;32;5:19:19;28/03/2010 04:09:47;IPS156;14;0;50
Jornadas de vacunacion;36;6:10:32;09/07/2010 05:57:48;IPS326;14;0;50
Remisión cardiólogo;26;7:50:26;23/08/2014 12:46:02;IPS494;14;0;50
Hospitalización por infarto;16;11:28:17;02/06/2018 02:00:02;IPS473;14;0;50
Consulta malestar general;31;11:37:09;18/12/2012 03:40:44;IPS216;14;0;50
Radiografias;45;6:39:41;07/01/2013 06:41:31;IPS55;14;0;50
Cirugía de corazón;26;2:49:49;05/05/2016 12:25:10;IPS492;14;0;50
Consulta malestar general;23;2:50:54;04/06/2017 02:22:24;IPS275;14;0;50
Jornadas de vacunacion;17;8:20:13;10/02/2013 05:52:23;IPS404;14;0;50
Consulta malestar general;34;5:24:48;15/05/2011 09:08:28;IPS351;14;0;50
Consulta malestar general;22;4:33:12;22/11/2018 08:16:25;IPS44;14;0;50
Consultas medicas con especialistas;31;10:05:44;25/10/2010 07:37:14;IPS149;14;0;50
Consultas odontologicas;38;12:33:24;01/12/2011 06:36:04;IPS137;14;0;50
Hospitalización por infarto;26;4:30:21;10/10/2015 12:02:07;IPS211;14;0;50
Consulta malestar general;27;3:26:31;29/07/2018 04:10:09;IPS329;14;0;50
Terapia post traumática;18;9:01:12;10/01/2019 05:40:19;IPS193;14;0;50
Terapia post traumática;23;4:43:50;26/04/2012 09:09:12;IPS88;14;0;50
Examen de sangre;20;10:07:16;15/05/2019 10:21:25;IPS465;14;0;50
Cirugía de corazón;25;8:18:20;03/07/2017 10:32:05;IPS364;14;0;50
Consulta progreso de diabetes;25;10:20:04;29/11/2017 06:12:23;IPS68;14;0;50
Jornadas de vacunacion;19;2:42:18;05/01/2012 12:49:48;IPS351;14;0;50
Terapia post traumática;15;10:57:55;20/01/2015 05:05:01;IPS173;14;0;50
Radiografias;34;8:03:47;07/03/2012 10:18:16;IPS252;14;0;50
Terapia post traumática;35;9:41:59;15/08/2018 07:55:55;IPS337;14;0;50
Consultas medicas con medico general;39;4:00:56;11/06/2012 02:38:33;IPS109;14;0;50
Jornadas de vacunacion;34;8:58:38;18/09/2011 01:01:33;IPS405;14;0;50
Examenes de sangre;26;11:21:27;21/10/2011 01:33:52;IPS448;14;0;50
Terapia post traumática;35;10:33:16;08/05/2010 08:44:48;IPS103;14;0;50
Remisión cardiólogo;28;8:37:26;18/03/2016 11:15:56;IPS465;14;0;50
Consulta malestar general;41;9:54:41;27/09/2011 04:11:29;IPS234;14;0;50
Remisión cardiólogo;30;6:44:19;14/05/2011 04:47:20;IPS80;14;0;50
Hospitalización por infarto;33;4:39:14;29/03/2018 03:51:41;IPS381;14;0;50
Radiografias;42;7:20:06;05/03/2015 10:10:10;IPS81;14;0;50
Examen de sangre;19;2:37:23;24/10/2013 12:29:40;IPS259;14;0;50
Consulta dolor cardiaco;37;1:42:32;27/11/2011 05:23:35;IPS157;14;0;50
Consulta malestar general;41;4:06:16;12/05/2010 04:24:30;IPS398;14;0;50
Examen de sangre;35;11:24:03;30/07/2013 11:04:54;IPS204;14;0;50
Hospitalización por infarto;42;5:03:18;13/02/2011 06:53:11;IPS453;14;0;50
Consultas medicas con medico general;23;3:12:46;31/10/2014 08:10:31;IPS443;14;0;50
Consulta progreso de diabetes;41;5:11:34;01/06/2015 01:00:42;IPS389;14;0;50
Consultas odontologicas;43;12:36:04;07/03/2011 09:37:15;IPS241;14;0;50
Remisión cardiólogo;30;9:41:58;05/05/2015 04:36:19;IPS323;14;0;50
Consulta dolor cardiaco;30;4:12:47;05/04/2013 02:47:36;IPS24;14;0;50
Consulta malestar general;19;7:38:47;20/07/2011 06:13:16;IPS189;14;0;50
Consultas medicas con especialistas;22;11:53:31;23/01/2015 09:35:58;IPS24;14;0;50
Consulta dolor cardiaco;27;4:20:57;27/01/2014 08:08:54;IPS87;14;0;50
Consultas medicas con especialistas;18;4:58:31;01/11/2017 02:03:13;IPS187;14;0;50
Consultas medicas con medico general;43;5:00:31;22/03/2011 07:35:26;IPS90;14;0;50
Terapia post traumática;33;1:51:41;14/10/2018 08:43:59;IPS224;14;0;50
Cirugía de corazón;42;12:29:24;17/05/2016 04:15:21;IPS172;14;0;50
Cirugía de corazón;29;12:39:16;17/09/2014 04:26:48;IPS48;14;0;50
Consulta progreso de diabetes;19;10:43:43;21/02/2011 06:55:01;IPS167;14;0;50
Radiografias;29;6:54:54;23/06/2014 09:10:56;IPS356;14;0;50
Consultas medicas con especialistas;42;7:11:45;30/01/2013 09:30:12;IPS267;14;0;50
Consulta malestar general;25;7:40:47;21/06/2016 07:19:41;IPS204;14;0;50
Hospitalización por infarto;32;3:10:03;19/01/2018 08:16:47;IPS197;14;0;50
Examen de sangre;29;10:23:09;26/09/2011 12:28:42;IPS76;14;0;50
Cirugía de corazón;25;11:50:15;24/07/2012 04:30:12;IPS61;14;0;50
Consulta dolor cardiaco;28;3:13:19;25/02/2018 07:59:27;IPS200;14;0;50
Jornadas de vacunacion;27;6:05:59;09/12/2010 03:45:27;IPS458;14;0;50
Examenes de sangre;16;7:01:51;13/12/2018 05:53:51;IPS413;14;0;50
Consulta dolor cardiaco;15;4:19:08;29/05/2013 05:27:42;IPS478;14;0;50
Consultas medicas con especialistas;43;3:57:23;05/07/2010 07:52:33;IPS40;14;0;50
Consultas medicas con especialistas;21;1:53:03;13/05/2013 09:37:30;IPS216;14;0;50
Remisión cardiólogo;33;8:10:39;22/08/2014 09:39:06;IPS279;14;0;50
Cirugía de corazón;42;6:03:14;20/09/2013 04:27:24;IPS77;14;0;50
Consulta progreso de diabetes;29;9:16:50;23/05/2010 04:25:11;IPS262;14;0;50
Consulta malestar general;18;12:54:40;20/05/2011 06:13:59;IPS159;14;0;50
Consulta progreso de diabetes;36;11:31:57;29/07/2016 08:34:35;IPS193;14;0;50
Consultas medicas con medico general;16;9:14:57;13/07/2011 09:04:31;IPS487;14;0;50
Jornadas de vacunacion;29;6:27:44;22/05/2015 01:04:16;IPS353;14;0;50
Consulta malestar general;32;11:27:02;21/01/2011 02:02:16;IPS75;14;0;50
Examen de sangre;22;9:30:35;24/02/2010 06:30:52;IPS109;14;0;50
Consultas medicas con medico general;33;5:02:54;30/04/2017 06:09:39;IPS247;14;0;50
Hospitalización por infarto;33;2:30:32;24/11/2019 02:09:05;IPS181;14;0;50
Consultas medicas con medico general;29;8:29:49;18/12/2010 01:08:57;IPS24;14;0;50
Terapia post traumática;32;6:06:15;10/05/2010 04:11:46;IPS464;14;0;50
Jornadas de vacunacion;16;10:33:22;17/12/2015 01:08:58;IPS215;14;0;50
Remisión cardiólogo;36;2:36:50;28/10/2019 11:28:06;IPS483;14;0;50
Hospitalización por infarto;28;11:56:49;26/06/2012 04:17:42;IPS331;14;0;50
Examenes de sangre;15;12:01:29;06/11/2019 10:35:09;IPS182;14;0;50
Examen de sangre;20;9:30:58;11/06/2015 06:04:15;IPS431;14;0;50
Examen de sangre;35;3:19:57;08/04/2014 04:51:56;IPS132;14;0;50
Examen de sangre;45;7:15:52;16/10/2015 09:41:37;IPS76;14;0;50
Consulta progreso de diabetes;41;11:27:57;15/04/2010 12:05:16;IPS25;14;0;50
Terapia post traumática;42;4:12:27;12/09/2016 09:53:04;IPS158;14;0;50
Cirugía de corazón;40;1:59:37;01/09/2017 05:05:29;IPS342;14;0;50
Consultas medicas con especialistas;30;9:44:59;19/12/2013 10:45:45;IPS442;14;0;50
Jornadas de vacunacion;26;5:55:28;27/05/2018 11:03:31;IPS191;14;0;50
Consultas odontologicas;32;2:54:20;05/06/2018 07:15:03;IPS125;14;0;50
Radiografias;18;3:20:07;16/12/2009 08:50:06;IPS208;14;0;50
Consultas medicas con medico general;16;6:59:35;02/10/2010 01:31:49;IPS314;14;0;50
Consulta malestar general;17;5:25:05;29/06/2019 01:09:36;IPS468;14;0;50
Jornadas de vacunacion;27;10:59:47;10/02/2010 03:32:44;IPS188;14;0;50
Consultas odontologicas;33;2:21:15;18/11/2010 05:46:12;IPS74;14;0;50
Consultas medicas con especialistas;33;1:03:48;13/10/2010 02:23:00;IPS473;14;0;50
Examen de sangre;15;2:29:36;29/10/2010 02:33:40;IPS128;14;0;50
Consulta dolor cardiaco;18;8:20:37;03/01/2014 09:08:03;IPS117;14;0;50
Examenes de sangre;18;11:48:18;18/09/2016 11:31:07;IPS406;14;0;50
Consulta progreso de diabetes;25;12:36:48;23/01/2012 07:29:23;IPS106;14;0;50
Consulta dolor cardiaco;18;10:09:23;01/08/2010 06:56:27;IPS78;14;0;50
Consulta progreso de diabetes;41;10:24:17;13/01/2014 05:51:39;IPS330;14;0;50
Consultas odontologicas;20;7:14:42;09/09/2018 01:29:46;IPS62;14;0;50
Consultas medicas con especialistas;29;4:49:37;28/10/2010 08:47:53;IPS240;14;0;50
Consultas odontologicas;32;8:46:55;14/03/2019 06:10:57;IPS420;14;0;50
Consulta dolor cardiaco;41;12:40:07;31/10/2011 11:08:07;IPS371;14;0;50
Jornadas de vacunacion;25;4:29:27;07/12/2015 07:01:05;IPS18;14;0;50
Consulta progreso de diabetes;42;8:26:16;23/07/2015 11:23:05;IPS138;14;0;50
Hospitalización por infarto;43;10:52:59;02/09/2013 02:19:36;IPS23;14;0;50
Consultas odontologicas;27;8:09:08;26/08/2016 10:22:27;IPS129;14;0;50
Examen de sangre;42;2:36:24;21/04/2015 03:07:03;IPS323;14;0;50
Examen de sangre;40;10:09:29;07/01/2016 12:34:47;IPS317;14;0;50
Consultas medicas con medico general;41;3:24:20;22/02/2019 07:14:00;IPS45;14;0;50
Terapia post traumática;24;3:20:04;15/12/2015 05:56:23;IPS3;14;0;50
Terapia post traumática;31;9:56:54;21/11/2015 12:32:55;IPS242;14;0;50
Hospitalización por infarto;15;6:06:38;10/12/2010 06:05:27;IPS284;14;0;50
Consulta dolor cardiaco;17;9:54:04;24/03/2011 07:02:35;IPS271;14;0;50
Consultas medicas con medico general;42;5:52:31;08/04/2010 08:46:37;IPS6;14;0;50
Consultas medicas con especialistas;37;8:07:04;18/11/2019 02:22:00;IPS449;14;0;50
Consultas medicas con medico general;39;3:34:47;28/04/2016 07:04:28;IPS316;14;0;50
Consultas medicas con especialistas;38;5:35:03;22/10/2011 05:48:53;IPS345;14;0;50
Cirugía de corazón;25;4:23:08;21/08/2010 05:58:11;IPS127;14;0;50
Radiografias;27;10:33:37;24/02/2014 03:30:00;IPS45;14;0;50
Consulta malestar general;23;8:57:28;10/05/2015 02:36:09;IPS238;14;0;50
Remisión cardiólogo;22;4:05:47;26/08/2015 05:38:35;IPS286;14;0;50
Consultas medicas con medico general;17;3:19:44;03/08/2013 08:56:30;IPS172;14;0;50
Consulta progreso de diabetes;35;7:47:50;20/04/2013 05:52:15;IPS212;14;0;50
Hospitalización por infarto;17;1:18:07;25/10/2016 02:13:58;IPS300;14;0;50
Radiografias;27;4:50:58;20/09/2011 08:22:01;IPS460;14;0;50
Cirugía de corazón;36;9:34:43;23/06/2012 11:46:30;IPS304;14;0;50
Consulta dolor cardiaco;38;8:58:18;18/11/2010 07:20:18;IPS324;14;0;50
Remisión cardiólogo;20;10:08:20;11/04/2010 02:48:53;IPS96;14;0;50
Radiografias;20;4:33:35;06/06/2017 09:10:53;IPS372;14;0;50
Hospitalización por infarto;27;9:32:23;01/01/2013 02:33:32;IPS436;14;0;50
Consultas medicas con especialistas;39;12:49:51;04/11/2011 07:17:24;IPS225;14;0;50
Examenes de sangre;17;10:30:33;02/11/2014 05:59:23;IPS474;14;0;50
Examenes de sangre;23;2:33:32;23/07/2017 05:20:36;IPS457;14;0;50
Consultas medicas con medico general;27;7:12:05;31/01/2015 04:32:33;IPS441;14;0;50
Radiografias;36;4:01:56;26/09/2013 09:01:11;IPS54;14;0;50
Jornadas de vacunacion;32;1:25:57;09/04/2011 09:35:52;IPS223;14;0;50
Terapia post traumática;27;3:30:46;16/01/2017 12:30:03;IPS118;14;0;50
Consultas medicas con especialistas;28;4:08:35;01/11/2017 07:21:32;IPS249;14;0;50
Consulta dolor cardiaco;24;12:02:00;09/07/2012 02:46:55;IPS225;14;0;50
Terapia post traumática;43;2:17:12;10/12/2013 10:03:24;IPS160;14;0;50
Consulta malestar general;44;10:41:54;02/02/2016 05:31:15;IPS69;14;0;50
Examenes de sangre;31;9:00:04;09/07/2017 11:21:07;IPS300;14;0;50
Consulta malestar general;16;12:45:11;20/05/2010 07:55:03;IPS351;14;0;50
Consultas odontologicas;33;10:58:15;14/04/2015 02:57:26;IPS233;14;0;50
Consulta malestar general;18;11:19:53;04/01/2017 06:59:36;IPS11;14;0;50
Radiografias;16;6:54:57;27/03/2014 09:43:23;IPS347;14;0;50
Consultas medicas con medico general;31;3:25:33;20/01/2011 05:15:15;IPS456;14;0;50
Consulta progreso de diabetes;28;1:58:19;09/07/2014 02:33:42;IPS318;14;0;50
Hospitalización por infarto;32;8:53:59;15/09/2016 03:46:15;IPS449;14;0;50
Consulta dolor cardiaco;15;3:16:44;28/02/2013 08:22:47;IPS180;14;0;50
Terapia post traumática;36;11:01:15;13/04/2011 11:26:55;IPS184;14;0;50
Terapia post traumática;32;12:16:02;25/03/2012 02:15:19;IPS420;14;0;50
Consultas medicas con especialistas;16;6:12:37;27/02/2011 10:39:54;IPS216;14;0;50
Examenes de sangre;22;9:10:20;03/05/2018 09:27:56;IPS462;14;0;50
Remisión cardiólogo;38;8:03:23;08/05/2019 01:03:59;IPS196;14;0;50
Jornadas de vacunacion;25;5:46:44;01/09/2019 10:44:37;IPS93;14;0;50
Consultas medicas con medico general;28;1:42:58;17/03/2012 04:38:58;IPS437;14;0;50
Radiografias;28;1:35:32;27/12/2012 10:14:47;IPS162;14;0;50
Consulta progreso de diabetes;16;3:41:48;19/03/2018 12:17:21;IPS426;14;0;50
Remisión cardiólogo;32;9:21:12;11/05/2010 01:56:13;IPS32;14;0;50
Hospitalización por infarto;24;2:03:07;23/04/2013 10:14:42;IPS387;14;0;50
Consulta dolor cardiaco;15;7:04:15;29/04/2011 12:39:56;IPS288;14;0;50
Examenes de sangre;32;6:11:21;01/08/2018 11:15:13;IPS445;14;0;50
Examen de sangre;24;5:04:54;11/06/2012 06:30:40;IPS163;14;0;50
Consultas medicas con medico general;16;9:12:44;13/07/2019 11:50:29;IPS439;14;0;50
Examenes de sangre;23;1:29:08;30/04/2011 06:39:40;IPS216;14;0;50
Terapia post traumática;29;9:19:39;06/10/2013 04:24:46;IPS488;14;0;50
Cirugía de corazón;20;7:48:41;20/10/2012 06:12:04;IPS367;14;0;50
Consulta progreso de diabetes;43;3:45:13;09/07/2018 02:33:22;IPS486;14;0;50
Consultas medicas con medico general;35;8:48:37;27/09/2013 06:09:59;IPS71;14;0;50
Consulta dolor cardiaco;16;7:55:52;18/07/2012 01:34:11;IPS166;14;0;50
Consultas medicas con medico general;40;5:45:49;23/03/2013 08:38:01;IPS134;14;0;50
Consulta progreso de diabetes;45;3:21:21;18/10/2010 09:09:36;IPS139;14;0;50
Cirugía de corazón;24;3:38:42;26/06/2017 01:01:40;IPS372;14;0;50
Remisión cardiólogo;28;5:49:15;02/04/2018 10:32:31;IPS171;14;0;50
Examen de sangre;25;3:11:27;07/12/2013 04:46:18;IPS51;14;0;50
Cirugía de corazón;29;7:37:50;24/05/2011 05:50:14;IPS392;14;0;50
Consulta malestar general;28;10:25:39;01/12/2018 08:50:54;IPS139;14;0;50
