ID_MEDICO,ID_IPS
877750,IPS203
877751,IPS410
877752,IPS458
877753,IPS321
877754,IPS44
877755,IPS426
877756,IPS128
877757,IPS124
877758,IPS64
877759,IPS369
877760,IPS456
877761,IPS180
877762,IPS306
877763,IPS467
877764,IPS18
877765,IPS156
877766,IPS6
877767,IPS285
877768,IPS289
877769,IPS22
877770,IPS323
877771,IPS485
877772,IPS323
877773,IPS404
877774,IPS199
877775,IPS90
877776,IPS168
877777,IPS443
877778,IPS264
877779,IPS460
877780,IPS217
877781,IPS375
877782,IPS395
877783,IPS268
877784,IPS480
877785,IPS88
877786,IPS348
877787,IPS447
877788,IPS60
877789,IPS331
877790,IPS323
877791,IPS349
877792,IPS420
877793,IPS337
877794,IPS331
877795,IPS390
877796,IPS116
877797,IPS489
877798,IPS319
877799,IPS218
877800,IPS440
877801,IPS104
877802,IPS372
877803,IPS262
877804,IPS426
877805,IPS105
877806,IPS110
877807,IPS302
877808,IPS187
877809,IPS259
877810,IPS380
877811,IPS296
877812,IPS179
877813,IPS18
877814,IPS58
877815,IPS175
877816,IPS339
877817,IPS370
877818,IPS72
877819,IPS210
877820,IPS438
877821,IPS227
877822,IPS380
877823,IPS249
877824,IPS63
877825,IPS171
877826,IPS122
877827,IPS274
877828,IPS459
877829,IPS296
877830,IPS82
877831,IPS372
877832,IPS14
877833,IPS174
877834,IPS18
877835,IPS67
877836,IPS314
877837,IPS78
877838,IPS476
877839,IPS326
877840,IPS283
877841,IPS380
877842,IPS290
877843,IPS390
877844,IPS335
877845,IPS140
877846,IPS41
877847,IPS269
877848,IPS146
877849,IPS119
877850,IPS492
877851,IPS433
877852,IPS219
877853,IPS422
877854,IPS152
877855,IPS399
877856,IPS462
877857,IPS59
877858,IPS380
877859,IPS261
877860,IPS75
877861,IPS122
877862,IPS373
877863,IPS248
877864,IPS400
877865,IPS326
877866,IPS157
877867,IPS352
877868,IPS450
877869,IPS32
877870,IPS377
877871,IPS292
877872,IPS95
877873,IPS324
877874,IPS317
877875,IPS401
877876,IPS84
877877,IPS183
877878,IPS413
877879,IPS328
877880,IPS104
877881,IPS305
877882,IPS223
877883,IPS177
877884,IPS383
877885,IPS425
877886,IPS183
877887,IPS424
877888,IPS96
877889,IPS320
877890,IPS403
877891,IPS449
877892,IPS356
877893,IPS430
877894,IPS207
877895,IPS28
877896,IPS414
877897,IPS316
877898,IPS145
877899,IPS263
877900,IPS143
877901,IPS381
877902,IPS279
877903,IPS188
877904,IPS103
877905,IPS425
877906,IPS64
877907,IPS472
877908,IPS378
877909,IPS475
877910,IPS230
877911,IPS119
877912,IPS321
877913,IPS247
877914,IPS319
877915,IPS345
877916,IPS308
877917,IPS449
877918,IPS277
877919,IPS129
877920,IPS305
877921,IPS270
877922,IPS329
877923,IPS113
877924,IPS266
877925,IPS389
877926,IPS279
877927,IPS157
877928,IPS40
877929,IPS350
877930,IPS484
877931,IPS382
877932,IPS424
877933,IPS353
877934,IPS380
877935,IPS470
877936,IPS214
877937,IPS319
877938,IPS35
877939,IPS141
877940,IPS38
877941,IPS139
877942,IPS454
877943,IPS336
877944,IPS79
877945,IPS309
877946,IPS14
877947,IPS332
877948,IPS120
877949,IPS375
877950,IPS355
877951,IPS91
877952,IPS60
877953,IPS327
877954,IPS211
877955,IPS68
877956,IPS148
877957,IPS110
877958,IPS383
877959,IPS94
877960,IPS330
877961,IPS311
877962,IPS67
877963,IPS45
877964,IPS69
877965,IPS403
877966,IPS472
877967,IPS100
877968,IPS91
877969,IPS23
877970,IPS323
877971,IPS21
877972,IPS486
877973,IPS367
877974,IPS424
877975,IPS156
877976,IPS465
877977,IPS162
877978,IPS309
877979,IPS213
877980,IPS452
877981,IPS369
877982,IPS165
877983,IPS389
877984,IPS420
877985,IPS52
877986,IPS146
877987,IPS453
877988,IPS37
877989,IPS397
877990,IPS363
877991,IPS431
877992,IPS399
877993,IPS345
877994,IPS387
877995,IPS439
877996,IPS481
877997,IPS326
877998,IPS366
877999,IPS302
878000,IPS339
878001,IPS465
878002,IPS318
878003,IPS168
878004,IPS160
878005,IPS284
878006,IPS476
878007,IPS134
878008,IPS124
878009,IPS416
878010,IPS90
878011,IPS140
878012,IPS289
878013,IPS8
878014,IPS72
878015,IPS172
878016,IPS162
878017,IPS289
878018,IPS350
878019,IPS402
878020,IPS488
878021,IPS125
878022,IPS182
878023,IPS224
878024,IPS201
878025,IPS171
878026,IPS305
878027,IPS205
878028,IPS498
878029,IPS500
878030,IPS323
878031,IPS198
878032,IPS336
878033,IPS133
878034,IPS22
878035,IPS310
878036,IPS54
878037,IPS141
878038,IPS387
878039,IPS12
878040,IPS481
878041,IPS124
878042,IPS311
878043,IPS380
878044,IPS489
878045,IPS469
878046,IPS196
878047,IPS135
878048,IPS243
878049,IPS210
878050,IPS468
878051,IPS97
878052,IPS125
878053,IPS262
878054,IPS341
878055,IPS347
878056,IPS426
878057,IPS278
878058,IPS97
878059,IPS94
878060,IPS304
878061,IPS136
878062,IPS210
878063,IPS147
878064,IPS167
878065,IPS410
878066,IPS400
878067,IPS220
878068,IPS398
878069,IPS457
878070,IPS196
878071,IPS59
878072,IPS34
878073,IPS314
878074,IPS297
878075,IPS262
878076,IPS135
878077,IPS424
878078,IPS334
878079,IPS158
878080,IPS340
878081,IPS302
878082,IPS211
878083,IPS45
878084,IPS175
878085,IPS413
878086,IPS177
878087,IPS90
878088,IPS493
878089,IPS300
878090,IPS157
878091,IPS492
878092,IPS129
878093,IPS341
878094,IPS342
878095,IPS19
878096,IPS122
878097,IPS341
878098,IPS252
878099,IPS64
878100,IPS79
878101,IPS395
878102,IPS16
878103,IPS160
878104,IPS71
878105,IPS251
878106,IPS159
878107,IPS194
878108,IPS385
878109,IPS82
878110,IPS412
878111,IPS186
878112,IPS27
878113,IPS314
878114,IPS84
878115,IPS494
878116,IPS349
878117,IPS126
878118,IPS33
878119,IPS256
878120,IPS295
878121,IPS213
878122,IPS212
878123,IPS308
878124,IPS122
878125,IPS422
878126,IPS48
878127,IPS190
878128,IPS483
878129,IPS353
878130,IPS208
878131,IPS73
878132,IPS341
878133,IPS132
878134,IPS21
878135,IPS246
878136,IPS182
878137,IPS64
878138,IPS262
878139,IPS268
878140,IPS321
878141,IPS373
878142,IPS360
878143,IPS219
878144,IPS228
878145,IPS168
878146,IPS341
878147,IPS296
878148,IPS206
878149,IPS375
878150,IPS271
878151,IPS287
878152,IPS363
878153,IPS419
878154,IPS106
878155,IPS32
878156,IPS100
878157,IPS30
878158,IPS366
878159,IPS114
878160,IPS198
878161,IPS354
878162,IPS307
878163,IPS219
878164,IPS372
878165,IPS109
878166,IPS74
878167,IPS79
878168,IPS400
878169,IPS292
878170,IPS264
878171,IPS458
878172,IPS237
878173,IPS6
878174,IPS105
878175,IPS478
878176,IPS1
878177,IPS225
878178,IPS377
878179,IPS404
878180,IPS178
878181,IPS166
878182,IPS423
878183,IPS8
878184,IPS351
878185,IPS45
878186,IPS201
878187,IPS287
878188,IPS137
878189,IPS208
878190,IPS87
878191,IPS208
878192,IPS269
878193,IPS123
878194,IPS148
878195,IPS299
878196,IPS77
878197,IPS251
878198,IPS339
878199,IPS205
878200,IPS273
878201,IPS181
878202,IPS318
878203,IPS309
878204,IPS104
878205,IPS372
878206,IPS194
878207,IPS500
878208,IPS434
878209,IPS281
878210,IPS369
878211,IPS247
878212,IPS254
878213,IPS16
878214,IPS497
878215,IPS251
878216,IPS136
878217,IPS44
878218,IPS17
878219,IPS223
878220,IPS68
878221,IPS101
878222,IPS186
878223,IPS333
878224,IPS440
878225,IPS336
878226,IPS328
878227,IPS285
878228,IPS79
878229,IPS102
878230,IPS438
878231,IPS396
878232,IPS70
878233,IPS4
878234,IPS105
878235,IPS17
878236,IPS450
878237,IPS310
878238,IPS6
878239,IPS47
878240,IPS302
878241,IPS144
878242,IPS266
878243,IPS440
878244,IPS237
878245,IPS335
878246,IPS288
878247,IPS490
878248,IPS33
878249,IPS272
878250,IPS53
878251,IPS132
878252,IPS223
878253,IPS82
878254,IPS20
878255,IPS6
878256,IPS94
878257,IPS129
878258,IPS449
878259,IPS275
878260,IPS84
878261,IPS284
878262,IPS224
878263,IPS35
878264,IPS471
878265,IPS160
878266,IPS342
878267,IPS208
878268,IPS464
878269,IPS374
878270,IPS39
878271,IPS76
878272,IPS413
878273,IPS459
878274,IPS232
878275,IPS388
878276,IPS219
878277,IPS360
878278,IPS444
878279,IPS154
878280,IPS422
878281,IPS274
878282,IPS162
878283,IPS220
878284,IPS50
878285,IPS359
878286,IPS461
878287,IPS26
878288,IPS66
878289,IPS377
878290,IPS457
878291,IPS215
878292,IPS246
878293,IPS96
878294,IPS373
878295,IPS421
878296,IPS303
878297,IPS453
878298,IPS423
878299,IPS57
878300,IPS307
878301,IPS182
878302,IPS151
878303,IPS351
878304,IPS395
878305,IPS160
878306,IPS388
878307,IPS16
878308,IPS375
878309,IPS163
878310,IPS56
878311,IPS268
878312,IPS311
878313,IPS23
878314,IPS440
878315,IPS300
878316,IPS146
878317,IPS129
878318,IPS122
878319,IPS418
878320,IPS244
878321,IPS134
878322,IPS118
878323,IPS27
878324,IPS39
878325,IPS233
878326,IPS236
878327,IPS247
878328,IPS445
878329,IPS171
878330,IPS76
878331,IPS357
878332,IPS324
878333,IPS495
878334,IPS335
878335,IPS193
878336,IPS470
878337,IPS54
878338,IPS264
878339,IPS227
878340,IPS425
878341,IPS496
878342,IPS208
878343,IPS287
878344,IPS427
878345,IPS453
878346,IPS453
878347,IPS85
878348,IPS427
878349,IPS121
878350,IPS34
878351,IPS351
878352,IPS399
878353,IPS412
878354,IPS65
878355,IPS26
878356,IPS189
878357,IPS278
878358,IPS398
878359,IPS164
878360,IPS52
878361,IPS306
878362,IPS464
878363,IPS415
878364,IPS493
878365,IPS297
878366,IPS63
878367,IPS140
878368,IPS115
878369,IPS244
878370,IPS220
878371,IPS131
878372,IPS292
878373,IPS15
878374,IPS285
878375,IPS283
878376,IPS384
878377,IPS34
878378,IPS66
878379,IPS303
878380,IPS423
878381,IPS185
878382,IPS150
878383,IPS130
878384,IPS225
878385,IPS182
878386,IPS163
878387,IPS489
878388,IPS370
878389,IPS410
878390,IPS296
878391,IPS39
878392,IPS372
878393,IPS330
878394,IPS422
878395,IPS263
878396,IPS93
878397,IPS42
878398,IPS320
878399,IPS369
878400,IPS150
878401,IPS298
878402,IPS494
878403,IPS327
878404,IPS400
878405,IPS19
878406,IPS393
878407,IPS87
878408,IPS362
878409,IPS236
878410,IPS79
878411,IPS474
878412,IPS302
878413,IPS444
878414,IPS491
878415,IPS89
878416,IPS276
878417,IPS354
878418,IPS143
878419,IPS456
878420,IPS200
878421,IPS317
878422,IPS393
878423,IPS8
878424,IPS499
878425,IPS200
878426,IPS462
878427,IPS204
878428,IPS162
878429,IPS385
878430,IPS121
878431,IPS162
878432,IPS213
878433,IPS154
878434,IPS20
878435,IPS350
878436,IPS234
878437,IPS48
878438,IPS225
878439,IPS235
878440,IPS430
878441,IPS495
878442,IPS72
878443,IPS142
878444,IPS268
878445,IPS347
878446,IPS484
878447,IPS348
878448,IPS374
878449,IPS114
878450,IPS344
878451,IPS91
878452,IPS460
878453,IPS28
878454,IPS25
878455,IPS357
878456,IPS10
878457,IPS123
878458,IPS123
878459,IPS361
878460,IPS23
878461,IPS55
878462,IPS468
878463,IPS371
878464,IPS68
878465,IPS49
878466,IPS272
878467,IPS423
878468,IPS316
878469,IPS197
878470,IPS124
878471,IPS469
878472,IPS69
878473,IPS84
878474,IPS76
878475,IPS300
878476,IPS463
878477,IPS175
878478,IPS291
878479,IPS140
878480,IPS242
878481,IPS343
878482,IPS355
878483,IPS291
878484,IPS67
878485,IPS241
878486,IPS74
878487,IPS242
878488,IPS265
878489,IPS458
878490,IPS143
878491,IPS201
878492,IPS479
878493,IPS109
878494,IPS187
878495,IPS25
878496,IPS133
878497,IPS117
878498,IPS108
878499,IPS134
878500,IPS137
878501,IPS474
878502,IPS15
878503,IPS465
878504,IPS381
878505,IPS13
878506,IPS266
878507,IPS479
878508,IPS262
878509,IPS321
878510,IPS448
878511,IPS35
878512,IPS272
878513,IPS482
878514,IPS434
878515,IPS404
878516,IPS373
878517,IPS202
878518,IPS248
878519,IPS267
878520,IPS21
878521,IPS211
878522,IPS60
878523,IPS59
878524,IPS374
878525,IPS93
878526,IPS472
878527,IPS409
878528,IPS241
878529,IPS267
878530,IPS242
878531,IPS497
878532,IPS391
878533,IPS244
878534,IPS176
878535,IPS469
878536,IPS384
878537,IPS63
878538,IPS298
878539,IPS98
878540,IPS371
878541,IPS230
878542,IPS418
878543,IPS75
878544,IPS2
878545,IPS249
878546,IPS242
878547,IPS231
878548,IPS351
878549,IPS159
878550,IPS144
878551,IPS140
878552,IPS351
878553,IPS468
878554,IPS126
878555,IPS254
878556,IPS478
878557,IPS246
878558,IPS175
878559,IPS301
878560,IPS314
878561,IPS157
878562,IPS355
878563,IPS120
878564,IPS353
878565,IPS245
878566,IPS301
878567,IPS431
878568,IPS259
878569,IPS168
878570,IPS303
878571,IPS235
878572,IPS150
878573,IPS6
878574,IPS204
878575,IPS247
878576,IPS403
878577,IPS251
878578,IPS168
878579,IPS86
878580,IPS43
878581,IPS17
878582,IPS4
878583,IPS449
878584,IPS124
878585,IPS130
878586,IPS365
878587,IPS221
878588,IPS191
878589,IPS229
878590,IPS76
878591,IPS365
878592,IPS237
878593,IPS288
878594,IPS335
878595,IPS484
878596,IPS408
878597,IPS350
878598,IPS444
878599,IPS134
878600,IPS193
878601,IPS198
878602,IPS342
878603,IPS334
878604,IPS457
878605,IPS198
878606,IPS109
878607,IPS159
878608,IPS3
878609,IPS227
878610,IPS189
878611,IPS402
878612,IPS14
878613,IPS159
878614,IPS267
878615,IPS47
878616,IPS272
878617,IPS170
878618,IPS1
878619,IPS463
878620,IPS313
878621,IPS121
878622,IPS58
878623,IPS121
878624,IPS51
878625,IPS390
878626,IPS320
878627,IPS387
878628,IPS17
878629,IPS242
878630,IPS312
878631,IPS27
878632,IPS182
878633,IPS42
878634,IPS86
878635,IPS390
878636,IPS57
878637,IPS398
878638,IPS415
878639,IPS276
878640,IPS431
878641,IPS98
878642,IPS460
878643,IPS287
878644,IPS488
878645,IPS283
878646,IPS434
878647,IPS236
878648,IPS136
878649,IPS423
878650,IPS350
878651,IPS23
878652,IPS129
878653,IPS406
878654,IPS414
878655,IPS494
878656,IPS252
878657,IPS147
878658,IPS3
878659,IPS200
878660,IPS68
878661,IPS57
878662,IPS243
878663,IPS244
878664,IPS295
878665,IPS325
878666,IPS119
878667,IPS244
878668,IPS14
878669,IPS381
878670,IPS41
878671,IPS174
878672,IPS311
878673,IPS494
878674,IPS150
878675,IPS98
878676,IPS383
878677,IPS319
878678,IPS413
878679,IPS309
878680,IPS210
878681,IPS387
878682,IPS272
878683,IPS398
878684,IPS366
878685,IPS494
878686,IPS67
878687,IPS127
878688,IPS457
878689,IPS261
878690,IPS9
878691,IPS286
878692,IPS367
878693,IPS366
878694,IPS257
878695,IPS323
878696,IPS21
878697,IPS255
878698,IPS309
878699,IPS437
878700,IPS232
878701,IPS212
878702,IPS124
878703,IPS102
878704,IPS53
878705,IPS224
878706,IPS362
878707,IPS221
878708,IPS162
878709,IPS421
878710,IPS284
878711,IPS15
878712,IPS459
878713,IPS365
878714,IPS275
878715,IPS254
878716,IPS436
878717,IPS228
878718,IPS74
878719,IPS248
878720,IPS84
878721,IPS463
878722,IPS134
878723,IPS457
878724,IPS339
878725,IPS472
878726,IPS468
878727,IPS261
878728,IPS231
878729,IPS213
878730,IPS472
878731,IPS319
878732,IPS345
878733,IPS422
878734,IPS278
878735,IPS362
878736,IPS422
878737,IPS159
878738,IPS97
878739,IPS325
878740,IPS256
878741,IPS443
878742,IPS377
878743,IPS162
878744,IPS472
878745,IPS347
878746,IPS273
878747,IPS106
878748,IPS149
878749,IPS101
878750,IPS407
878751,IPS265
878752,IPS315
878753,IPS26
878754,IPS23
878755,IPS109
878756,IPS462
878757,IPS202
878758,IPS344
878759,IPS91
878760,IPS218
878761,IPS371
878762,IPS424
878763,IPS184
878764,IPS458
878765,IPS414
878766,IPS163
878767,IPS265
878768,IPS471
878769,IPS132
878770,IPS131
878771,IPS224
878772,IPS331
878773,IPS403
878774,IPS126
878775,IPS217
878776,IPS352
878777,IPS488
878778,IPS277
878779,IPS22
878780,IPS248
878781,IPS349
878782,IPS325
878783,IPS8
878784,IPS82
878785,IPS122
878786,IPS63
878787,IPS215
878788,IPS206
878789,IPS273
878790,IPS488
878791,IPS48
878792,IPS222
878793,IPS425
878794,IPS161
878795,IPS63
878796,IPS165
878797,IPS325
878798,IPS437
878799,IPS94
878800,IPS135
878801,IPS432
878802,IPS157
878803,IPS297
878804,IPS446
878805,IPS164
878806,IPS229
878807,IPS259
878808,IPS243
878809,IPS262
878810,IPS479
878811,IPS93
878812,IPS480
878813,IPS30
878814,IPS84
878815,IPS295
878816,IPS31
878817,IPS297
878818,IPS292
878819,IPS121
878820,IPS342
878821,IPS47
878822,IPS11
878823,IPS43
878824,IPS119
878825,IPS150
878826,IPS468
878827,IPS405
878828,IPS100
878829,IPS186
878830,IPS11
878831,IPS472
878832,IPS55
878833,IPS40
878834,IPS179
878835,IPS255
878836,IPS180
878837,IPS295
878838,IPS435
878839,IPS213
878840,IPS451
878841,IPS329
878842,IPS49
878843,IPS258
878844,IPS282
878845,IPS106
878846,IPS119
878847,IPS389
878848,IPS131
878849,IPS258
878850,IPS10
878851,IPS65
878852,IPS253
878853,IPS280
878854,IPS241
878855,IPS331
878856,IPS362
878857,IPS97
878858,IPS434
878859,IPS24
878860,IPS331
878861,IPS407
878862,IPS441
878863,IPS473
878864,IPS112
878865,IPS92
878866,IPS19
878867,IPS383
878868,IPS176
878869,IPS437
878870,IPS311
878871,IPS171
878872,IPS375
878873,IPS160
878874,IPS112
878875,IPS2
878876,IPS74
878877,IPS14
878878,IPS124
878879,IPS318
878880,IPS146
878881,IPS426
878882,IPS486
878883,IPS314
878884,IPS164
878885,IPS158
878886,IPS76
878887,IPS288
878888,IPS372
878889,IPS106
878890,IPS372
878891,IPS50
878892,IPS143
878893,IPS215
878894,IPS192
878895,IPS460
878896,IPS232
878897,IPS341
878898,IPS118
878899,IPS203
878900,IPS402
878901,IPS74
878902,IPS294
878903,IPS466
878904,IPS314
878905,IPS388
878906,IPS443
878907,IPS358
878908,IPS431
878909,IPS46
878910,IPS416
878911,IPS149
878912,IPS477
878913,IPS148
878914,IPS66
878915,IPS23
878916,IPS240
878917,IPS321
878918,IPS492
878919,IPS12
878920,IPS107
878921,IPS230
878922,IPS92
878923,IPS405
878924,IPS313
878925,IPS93
878926,IPS122
878927,IPS316
878928,IPS90
878929,IPS266
878930,IPS248
878931,IPS318
878932,IPS256
878933,IPS114
878934,IPS189
878935,IPS278
878936,IPS22
878937,IPS92
878938,IPS365
878939,IPS358
878940,IPS259
878941,IPS4
878942,IPS142
878943,IPS87
878944,IPS317
878945,IPS486
878946,IPS349
878947,IPS469
878948,IPS355
878949,IPS163
878950,IPS272
878951,IPS349
878952,IPS83
878953,IPS494
878954,IPS289
878955,IPS195
878956,IPS476
878957,IPS462
878958,IPS106
878959,IPS95
878960,IPS139
878961,IPS224
878962,IPS180
878963,IPS412
878964,IPS359
878965,IPS72
878966,IPS384
878967,IPS433
878968,IPS153
878969,IPS209
878970,IPS175
878971,IPS358
878972,IPS184
878973,IPS277
878974,IPS195
878975,IPS129
878976,IPS76
878977,IPS414
878978,IPS369
878979,IPS433
878980,IPS275
878981,IPS464
878982,IPS271
878983,IPS380
878984,IPS332
878985,IPS9
878986,IPS353
878987,IPS414
878988,IPS185
878989,IPS154
878990,IPS217
878991,IPS165
878992,IPS124
878993,IPS396
878994,IPS187
878995,IPS341
878996,IPS134
878997,IPS323
878998,IPS174
878999,IPS198
879000,IPS105
879001,IPS268
879002,IPS211
879003,IPS435
879004,IPS238
879005,IPS400
879006,IPS384
879007,IPS238
879008,IPS67
879009,IPS214
879010,IPS222
879011,IPS283
879012,IPS147
879013,IPS78
879014,IPS26
879015,IPS142
879016,IPS80
879017,IPS226
879018,IPS2
879019,IPS233
879020,IPS15
879021,IPS156
879022,IPS181
879023,IPS113
879024,IPS159
879025,IPS440
879026,IPS277
879027,IPS307
879028,IPS255
879029,IPS344
879030,IPS263
879031,IPS91
879032,IPS236
879033,IPS190
879034,IPS428
879035,IPS482
879036,IPS100
879037,IPS451
879038,IPS91
879039,IPS11
879040,IPS162
879041,IPS238
879042,IPS70
879043,IPS469
879044,IPS377
879045,IPS288
879046,IPS396
879047,IPS377
879048,IPS461
879049,IPS283
879050,IPS15
879051,IPS323
879052,IPS234
879053,IPS167
879054,IPS179
879055,IPS15
879056,IPS138
879057,IPS384
879058,IPS438
879059,IPS27
879060,IPS260
879061,IPS111
879062,IPS368
879063,IPS48
879064,IPS113
879065,IPS356
879066,IPS272
879067,IPS71
879068,IPS329
879069,IPS34
879070,IPS178
879071,IPS189
879072,IPS478
879073,IPS381
879074,IPS459
879075,IPS495
879076,IPS194
879077,IPS468
879078,IPS440
879079,IPS138
879080,IPS57
879081,IPS444
879082,IPS107
879083,IPS409
879084,IPS251
879085,IPS115
879086,IPS129
879087,IPS71
879088,IPS150
879089,IPS392
879090,IPS309
879091,IPS147
879092,IPS158
879093,IPS180
879094,IPS99
879095,IPS310
879096,IPS1
879097,IPS486
879098,IPS124
879099,IPS464
879100,IPS344
879101,IPS184
879102,IPS192
879103,IPS416
879104,IPS354
879105,IPS378
879106,IPS4
879107,IPS167
879108,IPS159
879109,IPS20
879110,IPS367
879111,IPS10
879112,IPS241
879113,IPS482
879114,IPS50
879115,IPS285
879116,IPS341
879117,IPS498
879118,IPS157
879119,IPS381
879120,IPS204
879121,IPS306
879122,IPS425
879123,IPS12
879124,IPS473
879125,IPS97
879126,IPS189
879127,IPS313
879128,IPS125
879129,IPS364
879130,IPS469
879131,IPS272
879132,IPS163
879133,IPS489
879134,IPS367
879135,IPS446
879136,IPS184
879137,IPS482
879138,IPS159
879139,IPS295
879140,IPS196
879141,IPS134
879142,IPS241
879143,IPS263
879144,IPS88
879145,IPS194
879146,IPS342
879147,IPS397
879148,IPS251
879149,IPS31
879150,IPS74
879151,IPS69
879152,IPS432
879153,IPS444
879154,IPS95
879155,IPS486
879156,IPS33
879157,IPS178
879158,IPS183
879159,IPS298
879160,IPS284
879161,IPS399
879162,IPS162
879163,IPS2
879164,IPS244
879165,IPS410
879166,IPS458
879167,IPS395
879168,IPS269
879169,IPS22
879170,IPS303
879171,IPS321
879172,IPS303
879173,IPS247
879174,IPS400
879175,IPS499
879176,IPS408
879177,IPS346
879178,IPS6
879179,IPS354
879180,IPS486
879181,IPS178
879182,IPS326
879183,IPS92
879184,IPS240
879185,IPS249
879186,IPS366
879187,IPS105
879188,IPS252
879189,IPS391
879190,IPS78
879191,IPS322
879192,IPS160
879193,IPS399
879194,IPS295
879195,IPS477
879196,IPS217
879197,IPS323
879198,IPS129
879199,IPS27
879200,IPS387
879201,IPS190
879202,IPS141
879203,IPS329
879204,IPS123
879205,IPS418
879206,IPS204
879207,IPS307
879208,IPS361
879209,IPS423
879210,IPS137
879211,IPS226
879212,IPS372
879213,IPS337
879214,IPS166
879215,IPS148
879216,IPS370
879217,IPS252
879218,IPS115
879219,IPS421
879220,IPS120
879221,IPS333
879222,IPS327
879223,IPS73
879224,IPS414
879225,IPS62
879226,IPS239
879227,IPS373
879228,IPS13
879229,IPS299
879230,IPS393
879231,IPS165
879232,IPS499
879233,IPS14
879234,IPS29
879235,IPS195
879236,IPS57
879237,IPS147
879238,IPS255
879239,IPS213
879240,IPS263
879241,IPS277
879242,IPS241
879243,IPS31
879244,IPS377
879245,IPS82
879246,IPS49
879247,IPS199
879248,IPS111
879249,IPS182
879250,IPS280
879251,IPS62
879252,IPS320
879253,IPS427
879254,IPS408
879255,IPS150
879256,IPS294
879257,IPS185
879258,IPS379
879259,IPS150
879260,IPS228
879261,IPS459
879262,IPS392
879263,IPS312
879264,IPS469
879265,IPS438
